ts;fixture;category;quantity;price
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 11;2;160,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 1;2;500,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 14;2;158,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 10;2;220,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 7;2;178,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 3;2;382,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 2;2;360,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 12;2;146,88 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 17;2;140,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 8;2;278,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 4;2;490,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 13;2;137,98 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 5;4;880,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 15;4;320,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 6;4;1 580,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 9;4;500,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 16;4;348,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 11;4;380,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 1;4;1 390,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 14;4;368,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 10;4;520,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 7;4;600,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 3;4;1 500,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 2;4;1 000,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 12;4;434,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 17;4;356,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 8;4;800,00 €
1694081407953,match-foot-masculin-paris-vs-metz;CATEGORIE 13;4;396,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 5;1;136,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 14;1;61,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 11;1;84,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 16;1;60,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 9;1;98,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 12;1;75,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 13;1;69,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 15;1;56,50 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 7;1;115,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 8;1;106,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 10;1;91,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 4;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 1;1;270,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 2;1;211,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 17;1;65,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 3;1;172,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 6;1;125,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 5;2;272,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 14;2;153,98 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 11;2;168,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 16;2;130,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 9;2;200,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 12;2;150,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 13;2;139,50 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 15;2;143,50 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 7;2;230,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 8;2;222,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 10;2;230,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 4;2;320,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 1;2;540,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 2;2;422,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 17;2;154,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 3;2;344,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 6;2;250,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 5;4;1 400,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 14;4;400,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 11;4;396,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 16;4;300,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 9;4;596,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 12;4;396,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 13;4;360,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 15;4;300,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 7;4;636,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 10;4;676,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 1;4;1 400,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 2;4;1 280,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 17;4;296,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 3;4;940,00 €
1694090290035,match-foot-masculin-paris-vs-nice-1;CATEGORIE 6;4;900,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 15;1;129,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 9;1;199,75 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 11;1;149,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 12;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 5;1;225,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 14;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 7;1;180,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 2;1;330,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 16;1;139,90 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 17;1;140,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 3;1;299,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 13;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 8;1;250,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 10;1;185,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 6;1;260,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 1;1;400,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 4;1;379,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 15;2;316,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 9;2;490,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 11;2;350,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 12;2;329,54 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 5;2;676,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 14;2;320,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 7;2;363,64 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 2;2;780,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 16;2;306,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 17;2;300,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 3;2;950,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 13;2;335,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 8;2;630,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 10;2;500,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 6;2;760,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 1;2;1 000,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 4;2;760,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 15;4;950,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 9;4;1 160,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 11;4;1 120,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 12;4;1 072,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 5;4;1 784,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 14;4;999,80 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 7;4;1 180,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 2;4;2 668,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 16;4;772,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 17;4;752,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 3;4;2 200,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 13;4;956,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 10;4;1 540,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 6;4;2 600,00 €
1694090290035,match-foot-masculin-paris-vs-dortmund;CATEGORIE 1;4;2 500,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 16;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 5;1;215,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 8;1;205,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 13;1;165,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 2;1;327,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 12;1;172,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 1;1;432,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 7;1;179,50 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 11;1;178,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 9;1;189,99 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 6;1;250,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 17;1;155,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 15;1;159,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 14;1;149,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 4;1;289,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 10;1;190,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 3;1;269,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 16;2;297,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 5;2;560,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 8;2;550,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 13;2;324,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 2;2;860,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 12;2;340,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 1;2;1 098,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 7;2;420,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 11;2;390,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 9;2;455,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 6;2;700,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 17;2;380,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 15;2;328,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 14;2;325,98 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 4;2;798,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 10;2;479,98 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 3;2;798,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 16;4;796,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 5;4;1 800,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 13;4;1 192,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 2;4;3 280,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 12;4;1 080,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 1;4;2 990,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 7;4;1 400,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 11;4;1 080,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 9;4;1 112,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 6;4;1 996,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 17;4;756,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 15;4;996,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 14;4;1 100,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 4;4;3 160,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 10;4;1 120,00 €
1694090290035,match-foot-masculin-paris-vs-marseille-1;CATEGORIE 3;4;2 300,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 17;1;59,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 9;1;98,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 12;1;75,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 2;1;211,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 15;1;60,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 5;1;136,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 1;1;270,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 13;1;69,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 10;1;91,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 16;1;55,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 11;1;84,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 8;1;106,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 14;1;61,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 7;1;115,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 6;1;125,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 3;1;172,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 4;1;190,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 17;2;170,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 9;2;240,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 12;2;180,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 2;2;480,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 15;2;162,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 5;2;298,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 1;2;680,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 13;2;164,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 10;2;260,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 16;2;160,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 11;2;189,94 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 8;2;290,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 14;2;169,98 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 7;2;230,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 6;2;350,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 3;2;398,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 4;2;490,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 17;4;400,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 9;4;560,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 12;4;600,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 2;4;1 600,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 15;4;472,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 5;4;760,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 1;4;1 696,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 13;4;516,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 10;4;616,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 16;4;343,96 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 11;4;540,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 14;4;476,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 7;4;760,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 6;4;1 500,00 €
1694090290035,match-foot-masculin-paris-vs-strasbourg-1;CATEGORIE 3;4;1 500,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 17;1;57,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 9;1;86,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 15;1;55,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 7;1;101,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 2;1;185,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 5;1;123,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 1;1;238,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 16;1;40,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 13;1;57,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 10;1;90,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 14;1;67,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 11;1;71,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 12;1;64,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 8;1;93,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 3;1;147,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 6;1;112,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 4;1;150,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 17;2;171,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 9;2;230,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 15;2;165,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 7;2;211,98 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 2;2;420,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 5;2;300,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 1;2;600,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 16;2;146,98 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 13;2;156,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 10;2;220,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 14;2;155,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 11;2;160,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 12;2;147,98 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 8;2;249,96 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 3;2;398,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 6;2;398,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 4;2;480,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 17;4;400,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 9;4;436,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 15;4;460,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 7;4;800,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 2;4;1 600,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 5;4;760,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 1;4;1 490,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 16;4;392,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 13;4;444,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 10;4;712,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 14;4;423,60 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 11;4;540,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 12;4;720,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 8;4;716,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 3;4;1 500,00 €
1694090290035,match-foot-masculin-paris-vs-montpellier;CATEGORIE 6;4;1 480,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 9;1;131,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 17;1;80,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 15;1;80,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 12;1;103,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 16;1;75,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 8;1;155,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 1;1;350,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 11;1;112,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 7;1;146,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 5;1;169,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 2;1;290,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 3;1;221,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 4;1;210,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 13;1;100,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 10;1;120,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 6;1;154,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 14;1;90,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 9;2;360,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 17;2;218,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 15;2;232,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 12;2;260,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 16;2;216,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 8;2;378,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 1;2;780,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 11;2;283,50 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 7;2;301,98 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 5;2;397,98 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 2;2;580,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 3;2;594,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 4;2;540,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 13;2;240,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 10;2;370,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 6;2;538,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 14;2;226,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 9;4;880,00 €
1694090290035,match-foot-masculin-paris-vs-monaco-1;CATEGORIE 17;4;480,00 €
